,区,单价,小区,层,总价,房型,房龄,板块,网址,面积
1642,浦东,58237,香山新村东北街坊,中区/6层,380,2室1厅,1996,金杨,/ershoufang/sh4720250.html,65.25
1643,黄浦,90000,普育东路65弄,高区/6层,360,1室1厅,1988,蓬莱公园,/ershoufang/sh4720173.html,40.0
1644,静安,95768,新福康里（公寓）,低区/28层,1100,2室2厅,2000,南京西路,/ershoufang/sh4720164.html,114.86
1645,虹口,79231,曲阳大楼,高区/25层,528,2室1厅,1988,曲阳,/ershoufang/sh4720080.html,66.64
1646,浦东,61927,阳光二村,中区/5层,230,1室1厅,1994,洋泾,/ershoufang/sh4719783.html,37.14
1647,普陀,69491,武宁小城,中区/27层,410,1室1厅,1997,武宁,/ershoufang/sh4719714.html,59.0
1648,普陀,62483,新村路350弄,中区/6层,460,3室1厅,1996,甘泉宜川,/ershoufang/sh4719433.html,73.62
1649,宝山,50605,文宝苑,低区/11层,280,1室2厅,2008,顾村,/ershoufang/sh4719382.html,55.33
1650,徐汇,97145,紫谷公寓,高区/6层,1450,3室2厅,1996,衡山路,/ershoufang/sh4719332.html,149.26
1651,宝山,48773,经纬阳光水岸家园（一期）,中区/6层,485,2室2厅,2005,上大,/ershoufang/sh4718981.html,99.44
1652,浦东,97087,香梅花园,中区/33层,1100,2室2厅,2004,杨东,/ershoufang/sh4718862.html,113.3
1653,普陀,68476,怒江新苑,高区/6层,580,2室2厅,1997,长风,/ershoufang/sh4718542.html,84.7
1654,黄浦,62010,蓬莱花苑,低区/20层,950,3室2厅,unknow,豫园,/ershoufang/sh4718512.html,153.2
1655,宝山,60833,梧桐城邦（公寓）,中区/5层,730,3室2厅,2010,大华,/ershoufang/sh4718017.html,120.0
1656,杨浦,73409,东茂家苑,低区/6层,630,2室2厅,2004,黄兴公园,/ershoufang/sh4716267.html,85.82
1657,宝山,55769,锦秋花园（公寓）,高区/6层,290,1室1厅,2010,上大,/ershoufang/sh4716242.html,52.0
1658,黄浦,80219,四牌楼路147号,高区/6层,380,2室1厅,1987,豫园,/ershoufang/sh4715832.html,47.37
1659,宝山,53874,高境一村,低区/6层,235,1室1厅,1995,高境,/ershoufang/sh4715641.html,43.62
1660,闵行,54603,好世凤凰城,高区/4层,685,3室2厅,2004,颛桥,/ershoufang/sh4715574.html,125.45
1661,宝山,54495,殷高路149弄,低区/6层,300,2室0厅,1994,高境,/ershoufang/sh4715183.html,55.05
1662,杨浦,73621,鞍山六村,高区/5层,235,1室0厅,1958,鞍山,/ershoufang/sh4715027.html,31.92
1663,徐汇,81987,零陵小区,高区/6层,335,1室1厅,1985,徐家汇,/ershoufang/sh4715020.html,40.86
1664,黄浦,81004,瑞福南大楼,高区/23层,455,1室2厅,1990,豫园,/ershoufang/sh4714944.html,56.17
1665,杨浦,75280,南茶园,中区/6层,430,2室1厅,1996,五角场,/ershoufang/sh4714879.html,57.12
1666,浦东,66160,东方吉苑,低区/14层,610,2室2厅,2007,三林,/ershoufang/sh4714550.html,92.2
1667,黄浦,86941,瞿溪路937弄,高区/6层,245,1室0厅,1999,五里桥,/ershoufang/sh4714119.html,28.18
1668,闵行,52722,紫藤二村,低区/6层,245,1室1厅,1994,梅陇,/ershoufang/sh4713799.html,46.47
1669,普陀,75032,秋水云庐,高区/14层,1050,3室2厅,2002,长寿路,/ershoufang/sh4713484.html,139.94
1670,闸北,72591,精文城上城,中区/33层,780,2室2厅,2004,西藏北路,/ershoufang/sh4713471.html,107.45
1671,浦东,71329,东珂花苑,低区/13层,870,3室2厅,2001,源深,/ershoufang/sh4713329.html,121.97
1672,浦东,49342,三林世博家园（大道站路94弄）,高区/6层,420,2室2厅,2006,三林,/ershoufang/sh4713134.html,85.12
1673,普陀,58722,合阳小区,中区/6层,205,1室0厅,1988,甘泉宜川,/ershoufang/sh4712945.html,34.91
1674,青浦,37347,富力桃园（公寓）,高区/15层,330,2室2厅,2011,盈浦,/ershoufang/sh4712841.html,88.36
1675,长宁,65798,通协小区,低区/6层,500,2室1厅,2005,北新泾,/ershoufang/sh4712771.html,75.99
1676,宝山,48920,环镇北路211弄,中区/6层,340,2室1厅,1998,上大,/ershoufang/sh4711767.html,69.5
1677,普陀,52512,新黄小区,中区/5层,185,1室1厅,1975,甘泉宜川,/ershoufang/sh4711752.html,35.23
1678,嘉定,47028,缘圆宝邸,低区/7层,360,2室2厅,2008,江桥,/ershoufang/sh4711711.html,76.55
1679,徐汇,68518,茶陵路159弄,中区/5层,370,2室0厅,1988,斜土路,/ershoufang/sh4711511.html,54.0
1680,宝山,35087,美兰湖颐景园,中区/5层,440,3室2厅,2007,罗店,/ershoufang/sh4711184.html,125.4
1681,宝山,48772,美兰湖岭域,低区/6层,435,3室2厅,2010,罗店,/ershoufang/sh4710915.html,89.19
1682,杨浦,60654,三峰大厦,中区/31层,265,1室0厅,1991,鞍山,/ershoufang/sh4710815.html,43.69
1683,闵行,62620,万科城市花园,高区/6层,260,1室1厅,1994,七宝,/ershoufang/sh4710624.html,41.52
1684,浦东,57945,三林世博家园（大道站路94弄）,中区/11层,330,1室1厅,2006,三林,/ershoufang/sh4710556.html,56.95
1685,徐汇,66915,东泉小区,高区/6层,305,2室0厅,1994,植物园,/ershoufang/sh4709980.html,45.58
1686,杨浦,50923,长白路166号,高区/6层,215,1室1厅,unknow,控江路,/ershoufang/sh4709725.html,42.22
1687,浦东,70651,久阳滨江公寓,低区/25层,500,1室1厅,2006,陆家嘴,/ershoufang/sh4709443.html,70.77
1688,杨浦,79488,鼎隆公寓,低区/18层,820,2室2厅,2009,周家嘴路,/ershoufang/sh4709122.html,103.16
1689,浦东,97821,上海绿城,中区/14层,1500,3室2厅,2005,杨东,/ershoufang/sh4708252.html,153.34
1690,徐汇,84290,新家坡美树馆,低区/30层,1350,3室2厅,1999,建国西路,/ershoufang/sh4708186.html,160.16
1691,杨浦,58957,延吉五村,高区/12层,258,1室1厅,1987,黄兴公园,/ershoufang/sh4708137.html,43.76
1692,长宁,78421,纺大小区,低区/6层,298,1室0厅,1985,新华路,/ershoufang/sh4708109.html,38.0
1693,闵行,77188,九歌上郡,高区/11层,380,1室1厅,2006,静安新城,/ershoufang/sh4707710.html,49.23
1694,黄浦,93780,重建小区,高区/7层,478,2室1厅,1980,新天地,/ershoufang/sh4707292.html,50.97
1695,长宁,88204,锦苑,低区/6层,750,3室1厅,1993,虹桥,/ershoufang/sh4707173.html,85.03
1696,杨浦,67078,惠民路714弄,低区/7层,380,2室1厅,1995,东外滩,/ershoufang/sh4707128.html,56.65
1697,浦东,72336,桃林公寓,高区/18层,660,2室2厅,1999,源深,/ershoufang/sh4706850.html,91.24
1698,徐汇,77295,谨斜小区,高区/6层,399,2室0厅,1985,徐家汇,/ershoufang/sh4706844.html,51.62
1699,宝山,42597,馨佳园（菊泉街1346弄）,低区/24层,328,2室2厅,1346,顾村,/ershoufang/sh4706285.html,77.0
1700,闵行,59041,华丽家园,中区/6层,510,2室2厅,2002,莘庄,/ershoufang/sh4705937.html,86.38
1701,闸北,61886,龙潭小区,中区/6层,252,1室1厅,1995,阳城,/ershoufang/sh4705875.html,40.72
1702,宝山,41520,锦秋花园（公寓）,低区/16层,590,3室2厅,2007,上大,/ershoufang/sh4705853.html,142.1
1703,闸北,57081,三泉安居苑,高区/18层,320,1室1厅,1996,彭浦,/ershoufang/sh4705363.html,56.06
1704,浦东,56224,翠竹苑,中区/6层,350,2室1厅,1997,三林,/ershoufang/sh4705211.html,62.25
1705,嘉定,26950,玉兰一村,高区/6层,190,2室1厅,1991,安亭,/ershoufang/sh4705093.html,70.5
1706,徐汇,73336,海波花苑,高区/6层,560,2室1厅,1997,龙华,/ershoufang/sh4705052.html,76.36
1707,松江,59375,御上海,高区/18层,380,3室2厅,2009,松江大学城,/ershoufang/sh4704931.html,64.0
1708,长宁,75216,法华镇路150弄,高区/6层,390,2室1厅,1981,新华路,/ershoufang/sh4704809.html,51.85
1709,长宁,12202,古北中央花园,高区/12层,4000,4室3厅,2003,古北,/ershoufang/sh4704735.html,327.79
1710,黄浦,96704,重建小区,中区/7层,490,2室1厅,1980,新天地,/ershoufang/sh4704613.html,50.67
1711,宝山,57740,大华二村,低区/6层,345,2室1厅,1996,大华,/ershoufang/sh4704405.html,59.75
1712,闸北,77464,宁和小区,高区/6层,440,2室1厅,1992,大宁,/ershoufang/sh4704398.html,56.8
1713,徐汇,59830,梅陇四村,中区/6层,360,2室1厅,1993,华东理工,/ershoufang/sh4704349.html,60.17
1714,长宁,79110,安东小区,低区/6层,320,2室0厅,1986,新华路,/ershoufang/sh4704341.html,40.45
1715,杨浦,78024,控江路1200弄,中区/5层,365,2室0厅,1200,控江路,/ershoufang/sh4704235.html,46.78
1716,杨浦,58571,延吉六村,低区/12层,410,2室1厅,1987,黄兴公园,/ershoufang/sh4704161.html,70.0
1717,普陀,61077,车站新村（普陀）,低区/6层,408,3室2厅,1998,真如,/ershoufang/sh4704044.html,66.8
1718,浦东,91207,牡丹小区（浦东）,中区/6层,500,2室1厅,1994,花木,/ershoufang/sh4703966.html,54.82
1719,浦东,10298,梅园二街坊,高区/6层,525,2室0厅,1986,源深,/ershoufang/sh4703903.html,50.98
1720,嘉定,48823,大宅风范城,低区/13层,330,2室1厅,2007,江桥,/ershoufang/sh4703814.html,67.59
1721,长宁,10697,金色贝拉维,低区/21层,1050,2室2厅,2007,古北,/ershoufang/sh4703638.html,98.15
1722,闵行,42947,锦绣人家,高区/6层,450,3室2厅,1999,颛桥,/ershoufang/sh4703565.html,104.78
1723,闵行,67993,阳光美景城,低区/13层,690,2室2厅,2002,古美,/ershoufang/sh4703285.html,101.48
1724,浦东,56887,永泰花苑,低区/18层,465,2室2厅,2005,三林,/ershoufang/sh4703249.html,81.74
1725,杨浦,68528,阳阳公寓,低区/7层,530,2室1厅,1997,周家嘴路,/ershoufang/sh4702995.html,77.34
1726,闸北,86169,上海滩大宁城（公寓）,中区/32层,800,3室2厅,2011,大宁,/ershoufang/sh4702993.html,92.84
1727,浦东,63414,惠德新邨,中区/6层,260,1室1厅,1996,北蔡,/ershoufang/sh4702825.html,41.0
1728,浦东,51865,云台苑,低区/16层,360,2室1厅,1993,世博,/ershoufang/sh4702343.html,69.41
1729,徐汇,63909,龙山公寓,低区/24层,850,3室2厅,1998,万体馆,/ershoufang/sh4702310.html,133.0
1730,杨浦,65080,三湘世纪花城,高区/6层,870,3室2厅,2002,五角场,/ershoufang/sh4701961.html,133.68
1731,普陀,70215,象源丽都,低区/18层,715,2室2厅,2009,长征,/ershoufang/sh4701947.html,101.83
1732,闸北,51211,新汾小区,低区/6层,205,1室0厅,unknow,彭浦,/ershoufang/sh4701675.html,40.03
1733,徐汇,72614,金牛苑,低区/6层,280,1室1厅,1997,上海南站,/ershoufang/sh4700967.html,38.56
1734,浦东,54211,绿洲康城亲水湾（中央区）,高区/17层,560,2室2厅,2007,御桥,/ershoufang/sh4700769.html,103.3
1735,浦东,75880,江临天下,高区/35层,2150,5室3厅,2003,陆家嘴,/ershoufang/sh4700764.html,283.34
1736,宝山,47367,乾溪新村,高区/6层,215,1室1厅,1994,大场镇,/ershoufang/sh4700453.html,45.39
1737,杨浦,67010,凤城路91弄,中区/5层,260,2室0厅,1976,控江路,/ershoufang/sh4700280.html,38.8
1738,宝山,37614,春雷路431弄,中区/6层,210,2室1厅,1994,月浦,/ershoufang/sh4699941.html,55.83
1739,普陀,79283,芙蓉花苑,高区/7层,690,2室2厅,1999,武宁,/ershoufang/sh4699661.html,87.03
1740,闵行,57107,静安新城（十一区）,高区/6层,278,1室1厅,1997,静安新城,/ershoufang/sh4699487.html,48.68
1741,徐汇,85123,振兴小区（徐汇）,中区/6层,515,2室1厅,1987,徐家汇,/ershoufang/sh4699190.html,60.5
1742,长宁,86386,红庄小区,中区/18层,415,1室1厅,1990,新华路,/ershoufang/sh4699136.html,48.04
1743,杨浦,80118,鞍山三村,中区/5层,378,2室0厅,2002,鞍山,/ershoufang/sh4699069.html,47.18
1744,浦东,45662,妙境一村,中区/6层,350,2室1厅,1994,川沙,/ershoufang/sh4699055.html,76.65
1745,徐汇,67441,龙山新村,中区/5层,290,1室1厅,1953,万体馆,/ershoufang/sh4699041.html,43.0
1746,松江,44357,保利西子湾,中区/14层,500,3室2厅,2008,松江大学城,/ershoufang/sh4698947.html,112.72
1747,杨浦,88108,佳龙花园,低区/14层,795,2室2厅,2005,黄兴公园,/ershoufang/sh4698917.html,90.23
1748,浦东,40501,绿海家园,中区/6层,268,2室1厅,1995,川沙,/ershoufang/sh4698641.html,66.17
1749,松江,38461,人乐一村,高区/6层,200,2室1厅,1981,松江老城,/ershoufang/sh4698624.html,52.0
1750,浦东,41919,华沙一村,中区/6层,318,2室1厅,1995,川沙,/ershoufang/sh4698462.html,75.86
1751,宝山,49698,逸仙一村,高区/5层,305,2室1厅,1992,高境,/ershoufang/sh4698256.html,61.37
1752,黄浦,88256,中复小区,低区/6层,360,1室1厅,1989,豫园,/ershoufang/sh4697580.html,40.79
1753,徐汇,90467,凯旋花苑,低区/30层,1230,3室2厅,2003,徐家汇,/ershoufang/sh4697441.html,135.96
1754,徐汇,69230,田林七村,低区/6层,270,1室1厅,1982,田林,/ershoufang/sh4697201.html,39.0
1755,徐汇,70312,健安坊,中区/4层,450,2室1厅,1991,康健,/ershoufang/sh4696394.html,64.0
1756,浦东,46454,交江大楼,低区/27层,300,1室1厅,1995,张江,/ershoufang/sh4695920.html,64.58
1757,黄浦,80166,瑞福北大楼,中区/23层,500,2室2厅,1990,豫园,/ershoufang/sh4695852.html,62.37
1758,浦东,64599,培花久远公寓,中区/7层,425,2室1厅,1997,北蔡,/ershoufang/sh4695683.html,65.79
1759,杨浦,67713,眉州路515弄,高区/7层,375,1室1厅,1992,东外滩,/ershoufang/sh4695505.html,55.38
1760,黄浦,85436,江南新苑（卢湾）,高区/28层,880,2室2厅,2002,五里桥,/ershoufang/sh4695454.html,103.0
1761,闵行,60988,蓝色港湾（公寓）,高区/6层,575,2室2厅,2004,古美,/ershoufang/sh4694931.html,94.28
1762,浦东,52049,罗山四村,中区/6层,325,2室1厅,1993,金杨,/ershoufang/sh4694912.html,62.44
1763,闵行,63910,古美西路420弄,低区/6层,320,1室1厅,1996,古美,/ershoufang/sh4694900.html,50.07
1764,徐汇,72580,康宁坊,低区/6层,315,1室1厅,1991,康健,/ershoufang/sh4694483.html,43.4
1765,徐汇,91107,宛平南路268弄,中区/4层,460,2室1厅,1982,徐家汇,/ershoufang/sh4693323.html,50.49
1766,杨浦,59474,内江二村,中区/6层,215,1室1厅,1993,周家嘴路,/ershoufang/sh4693312.html,36.15
1767,浦东,55248,罗山三村,中区/6层,390,2室1厅,1993,金杨,/ershoufang/sh4693282.html,70.59
1768,普陀,77519,半岛花园,低区/32层,1380,4室2厅,2003,长寿路,/ershoufang/sh4693174.html,178.02
1769,浦东,52657,浦发绿城,高区/6层,420,2室1厅,2004,三林,/ershoufang/sh4692920.html,79.76
1770,徐汇,75611,宛南六村,高区/6层,368,2室1厅,1980,龙华,/ershoufang/sh4692826.html,48.67
1771,青浦,33030,界泾港新村,高区/6层,218,3室1厅,1996,夏阳,/ershoufang/sh4692678.html,66.0
1772,宝山,39729,东方丽都,低区/6层,440,3室2厅,2006,杨行,/ershoufang/sh4692637.html,110.75
1773,闸北,80576,宁和小区,高区/6层,470,2室1厅,1991,大宁,/ershoufang/sh4691949.html,58.33
1774,普陀,63004,梅岭支路85弄,高区/6层,390,2室1厅,1994,曹杨,/ershoufang/sh4691937.html,61.9
1775,松江,38784,高乐小区,中区/6层,245,2室1厅,1997,松江老城,/ershoufang/sh4691934.html,63.17
1776,虹口,67080,密云路471弄,中区/6层,238,1室1厅,1985,曲阳,/ershoufang/sh4691930.html,35.48
1777,浦东,36974,沙田公寓,低区/6层,330,3室1厅,1995,川沙,/ershoufang/sh4691716.html,89.25
1778,浦东,74528,巨杨小区,高区/6层,395,2室1厅,1992,洋泾,/ershoufang/sh4691668.html,53.0
1779,长宁,65453,新泾四村,高区/6层,320,2室0厅,1994,北新泾,/ershoufang/sh4691209.html,48.89
1780,杨浦,60776,控江五村,高区/5层,130,1室0厅,2007,黄兴公园,/ershoufang/sh4690697.html,21.39
1781,长宁,85681,镇宁路465弄,低区/6层,450,2室1厅,1987,镇宁路,/ershoufang/sh4690634.html,52.52
1782,普陀,67380,长风三村,中区/6层,365,2室1厅,1985,长风,/ershoufang/sh4690137.html,54.17
1783,闵行,50432,名都新城,中区/11层,560,2室2厅,2001,莘庄,/ershoufang/sh4690063.html,111.04
1784,闵行,60483,龙柏四村三小区,中区/6层,390,2室1厅,unknow,龙柏,/ershoufang/sh4689838.html,64.48
1785,宝山,45651,吴淞三村,低区/7层,348,2室1厅,1996,淞宝,/ershoufang/sh4689783.html,76.23
1786,浦东,57043,御桥花园,低区/6层,460,3室2厅,1996,御桥,/ershoufang/sh4689718.html,80.64
1787,普陀,80431,光复新苑,低区/6层,850,3室2厅,1995,武宁,/ershoufang/sh4689262.html,105.68
1788,宝山,49556,共和小区,低区/6层,380,2室1厅,1995,张庙,/ershoufang/sh4689090.html,76.68
1789,浦东,77172,金桂小区,中区/6层,690,3室1厅,1993,花木,/ershoufang/sh4689043.html,89.41
1790,长宁,10377,强生古北花园,高区/17层,1495,3室2厅,2007,古北,/ershoufang/sh4688847.html,144.06
1791,杨浦,61516,鞍山一村,中区/5层,215,1室0厅,1964,鞍山,/ershoufang/sh4688728.html,34.95
1792,浦东,57193,凌兆新村（上浦路606弄）,中区/6层,320,2室1厅,1994,三林,/ershoufang/sh4688686.html,55.95
1793,浦东,56490,东陆新村七街坊,高区/6层,235,1室1厅,1997,金桥,/ershoufang/sh4688675.html,41.6
1794,闸北,63420,上大东村,高区/6层,280,1室1厅,1993,闸北公园,/ershoufang/sh4688322.html,44.15
1795,闸北,54462,场中路2401弄,中区/6层,285,2室0厅,2401,彭浦,/ershoufang/sh4687522.html,52.33
1796,浦东,10537,潍坊九村,高区/6层,410,1室1厅,1987,潍坊,/ershoufang/sh4687179.html,38.91
1797,宝山,43470,采菊苑,高区/11层,255,1室1厅,2008,顾村,/ershoufang/sh4687050.html,58.66
1798,徐汇,10721,徐虹路110弄,低区/6层,510,2室0厅,1987,徐家汇,/ershoufang/sh4686783.html,47.57
1799,宝山,59908,梧桐城邦（公寓）,中区/5层,539,2室2厅,2008,大华,/ershoufang/sh4686760.html,89.97
1800,杨浦,63336,张家浜小区,高区/6层,265,2室1厅,1990,周家嘴路,/ershoufang/sh4686725.html,41.84
1801,闵行,47872,浦江世博家园七街坊,中区/5层,387,2室2厅,2006,浦江,/ershoufang/sh4686698.html,80.84
1802,黄浦,86269,同兴大楼,中区/10层,590,2室0厅,1992,南京东路,/ershoufang/sh4685841.html,68.39
1803,松江,50579,奥林匹克花园,中区/5层,410,2室2厅,2007,九亭,/ershoufang/sh4685309.html,81.06
1804,浦东,54545,朱家门小区,低区/6层,330,3室1厅,1993,金桥,/ershoufang/sh4684727.html,60.5
1805,浦东,67210,金桥新村四街坊（博兴路986弄）,高区/6层,280,1室1厅,1997,金桥,/ershoufang/sh4684128.html,41.66
1806,浦东,38468,妙境公寓,中区/5层,408,3室1厅,1996,川沙,/ershoufang/sh4684033.html,106.06
1807,嘉定,27813,协通公寓,中区/5层,326,3室2厅,2005,安亭,/ershoufang/sh4683926.html,117.21
1808,浦东,62972,御桥花园,低区/6层,325,1室1厅,1996,御桥,/ershoufang/sh4683826.html,51.61
1809,长宁,71904,长宁路1488弄3支弄,高区/6层,248,1室0厅,1488,中山公园,/ershoufang/sh4683478.html,34.49
1810,普陀,62352,金莲坊,中区/6层,265,1室1厅,1996,长征,/ershoufang/sh4683399.html,42.5
1811,闵行,38722,新梅花苑,高区/6层,405,4室1厅,1995,古美,/ershoufang/sh4683199.html,104.59
1812,长宁,65789,遵义小区,中区/4层,175,1室0厅,1957,中山公园,/ershoufang/sh4683167.html,26.6
1813,宝山,50527,高境一村,中区/6层,230,1室1厅,1995,高境,/ershoufang/sh4682940.html,45.52
1814,普陀,76253,中远两湾城,高区/32层,780,2室2厅,2001,中远两湾城,/ershoufang/sh4682885.html,102.29
1815,闵行,49846,金汇名人苑三街坊,中区/7层,780,4室2厅,1996,金汇,/ershoufang/sh4682803.html,156.48
1816,闵行,54766,金汇花园四街坊,中区/7层,540,2室2厅,1995,金汇,/ershoufang/sh4682788.html,98.6
1817,闵行,66761,古美小区,高区/6层,235,1室1厅,1993,古美,/ershoufang/sh4682706.html,35.2
1818,虹口,82099,耀江国际广场（公寓）,中区/32层,1480,3室2厅,2006,北外滩,/ershoufang/sh4682157.html,180.27
1819,浦东,68106,万邦都市花园,高区/11层,1280,5室2厅,2001,北蔡,/ershoufang/sh4681878.html,187.94
1820,闵行,65325,静安新城（八区）,高区/6层,445,2室1厅,1999,静安新城,/ershoufang/sh4681802.html,68.12
1821,静安,10409,延平路237弄,低区/7层,460,1室0厅,1995,曹家渡,/ershoufang/sh4681732.html,44.19
1822,黄浦,10309,越纪公寓,高区/25层,810,2室2厅,1992,世博滨江,/ershoufang/sh4681123.html,78.57
1823,虹口,69655,天通庵路663号,中区/7层,275,1室1厅,1990,四川北路,/ershoufang/sh4681048.html,39.48
